Date,Close
4/12/2018 16:00:00,18.18
4/13/2018 16:00:00,18.05
4/16/2018 16:00:00,18.06
4/17/2018 16:00:00,17.84
4/18/2018 16:00:00,17.92
4/19/2018 16:00:00,17.71
4/20/2018 16:00:00,17.82
4/23/2018 16:00:00,17.85
4/24/2018 16:00:00,17.56
4/25/2018 16:00:00,17.27
4/26/2018 16:00:00,17.67
4/27/2018 16:00:00,17.83
4/30/2018 16:00:00,17.98
5/1/2018 16:00:00,18.71
5/2/2018 16:00:00,18.6
5/3/2018 16:00:00,17.78
5/4/2018 16:00:00,17.83
5/7/2018 16:00:00,18.62
5/8/2018 16:00:00,18.9
5/9/2018 16:00:00,19.33
5/10/2018 16:00:00,19.24
5/11/2018 16:00:00,19.31
5/14/2018 16:00:00,20.38
5/15/2018 16:00:00,20.3
5/16/2018 16:00:00,20.88
5/17/2018 16:00:00,21.12
5/18/2018 16:00:00,21.23
5/21/2018 16:00:00,21.09
5/22/2018 16:00:00,21
5/23/2018 16:00:00,21.15
5/24/2018 16:00:00,21.63
5/25/2018 16:00:00,22.18
5/29/2018 16:00:00,21.54
5/30/2018 16:00:00,21.65
5/31/2018 16:00:00,21.5
6/1/2018 16:00:00,21.89
6/4/2018 16:00:00,21.68
6/5/2018 16:00:00,21.52
6/6/2018 16:00:00,21.8
6/7/2018 16:00:00,21.89
6/8/2018 16:00:00,23.11
6/11/2018 16:00:00,23.19
6/12/2018 16:00:00,24.02
6/13/2018 16:00:00,24.33
6/14/2018 16:00:00,23.78
6/15/2018 16:00:00,23.76
6/18/2018 16:00:00,24.22
6/19/2018 16:00:00,24.05
6/20/2018 16:00:00,24.28
6/21/2018 16:00:00,24.01
6/22/2018 16:00:00,23.99
6/25/2018 16:00:00,23.57
6/26/2018 16:00:00,23.62
6/27/2018 16:00:00,23.64
6/28/2018 16:00:00,24.71
6/29/2018 16:00:00,24.32
7/2/2018 16:00:00,24.47
7/3/2018 13:00:00,24.7
7/5/2018 16:00:00,23.92
7/6/2018 16:00:00,24.13
7/9/2018 16:00:00,24.25
7/10/2018 16:00:00,24.14
7/11/2018 16:00:00,23.75
7/12/2018 16:00:00,23.73
7/13/2018 16:00:00,23.29
7/16/2018 16:00:00,23.3
7/17/2018 16:00:00,23.13
7/18/2018 16:00:00,23.53
7/19/2018 16:00:00,23.06
7/20/2018 16:00:00,22.93
7/23/2018 16:00:00,23.18
7/24/2018 16:00:00,23.18
7/25/2018 16:00:00,23.7
7/26/2018 16:00:00,23.7
7/27/2018 16:00:00,23.14
7/30/2018 16:00:00,23.73
7/31/2018 16:00:00,23.94
8/1/2018 16:00:00,23.87
8/2/2018 16:00:00,21.61
8/3/2018 16:00:00,22.17
8/6/2018 16:00:00,22.11
8/7/2018 16:00:00,23.27
8/8/2018 16:00:00,22.57
8/9/2018 16:00:00,22.33
8/10/2018 16:00:00,22.48
8/13/2018 16:00:00,21.95
8/14/2018 16:00:00,22.12
8/15/2018 16:00:00,22.47
8/16/2018 16:00:00,24.11
8/17/2018 16:00:00,24.22
8/20/2018 16:00:00,25.65
8/21/2018 16:00:00,25.17
8/22/2018 16:00:00,24.51
8/23/2018 16:00:00,23.8
8/24/2018 16:00:00,23.02
8/27/2018 16:00:00,23.08
8/28/2018 16:00:00,23.48
8/29/2018 16:00:00,23.29
8/30/2018 16:00:00,23.13
8/31/2018 16:00:00,22.91
9/4/2018 16:00:00,22.7
9/5/2018 16:00:00,22.64
9/6/2018 16:00:00,21.75
9/7/2018 16:00:00,21.5
9/10/2018 16:00:00,21.06
9/11/2018 16:00:00,21.88
9/12/2018 16:00:00,22.2
9/13/2018 16:00:00,22.21
9/14/2018 16:00:00,22.85
9/17/2018 16:00:00,23.43
9/18/2018 16:00:00,24.46
9/19/2018 16:00:00,24.64
9/20/2018 16:00:00,24.83
9/21/2018 16:00:00,24.36
9/24/2018 16:00:00,23.86
9/25/2018 16:00:00,23.27
9/26/2018 16:00:00,21.96
9/27/2018 16:00:00,21.24
9/28/2018 16:00:00,21.54
10/1/2018 16:00:00,21.46
10/2/2018 16:00:00,21.81
10/3/2018 16:00:00,21.61
10/4/2018 16:00:00,21.84
10/5/2018 16:00:00,21.5
10/8/2018 16:00:00,21.37
10/9/2018 16:00:00,21.23
10/10/2018 16:00:00,21.08
10/11/2018 16:00:00,20.45
10/12/2018 16:00:00,21.38
10/15/2018 16:00:00,21.74
10/16/2018 16:00:00,22.26
10/17/2018 16:00:00,21.19
10/18/2018 16:00:00,21.27
10/19/2018 16:00:00,21.43
10/22/2018 16:00:00,21.23
10/23/2018 16:00:00,21.24
10/24/2018 16:00:00,19.81
10/25/2018 16:00:00,20.3
10/26/2018 16:00:00,19.7
10/29/2018 16:00:00,19.58
10/30/2018 16:00:00,19.76
10/31/2018 16:00:00,19.98
11/1/2018 16:00:00,23
11/2/2018 16:00:00,22.59
11/5/2018 16:00:00,22.85
11/6/2018 16:00:00,23.09
11/7/2018 16:00:00,23.73
11/8/2018 16:00:00,23.84
11/9/2018 16:00:00,23.45
11/12/2018 16:00:00,23.69
11/13/2018 16:00:00,23.53
11/14/2018 16:00:00,22.67
11/15/2018 16:00:00,22.62
11/16/2018 16:00:00,22.25
11/19/2018 16:00:00,22
11/20/2018 16:00:00,21.77
11/21/2018 16:00:00,22.04
11/23/2018 13:00:00,21.94
11/26/2018 16:00:00,21.86
11/27/2018 16:00:00,21.8
11/28/2018 16:00:00,21.84
11/29/2018 16:00:00,21.9
11/30/2018 16:00:00,21.54
12/3/2018 16:00:00,21.59
12/4/2018 16:00:00,20.55
12/6/2018 16:00:00,20.26
12/7/2018 16:00:00,19.41
12/10/2018 16:00:00,18.44
12/11/2018 16:00:00,18.51
12/12/2018 16:00:00,18.99
12/13/2018 16:00:00,19.02
12/14/2018 16:00:00,18.46
12/17/2018 16:00:00,17.65
12/18/2018 16:00:00,17.01
12/19/2018 16:00:00,16.29
12/20/2018 16:00:00,15.89
12/21/2018 16:00:00,15.1
12/24/2018 13:00:00,14.59
12/26/2018 16:00:00,15.82
12/27/2018 16:00:00,15.64
12/28/2018 16:00:00,15.69
12/31/2018 16:00:00,15.42
